value
41.49409447
41.11424298
43.61456265
42.61401518
52.06896983
42.42896683
47.57897137
52.67250288
57.62116068
72.5054227
80.96317982
74.4608676
66.56820835
67.23241832
58.4736149
56.64934773
60.02536727
65.29884183
60.57585759
60.25052456
61.94571361
53.9570971
66.93376602
52.33913962
44.9561041
42.86349704
41.2661943
45.27458653
35.89764124
52.60976336
64.61796256
80.34514995
65.3735248
73.14759431
74.70059564
73.26897165
72.07192345
70.20575547
69.58836601
69.72072284
70.16118332
84.56225692
84.03861029
79.89240287
82.38556694
77.98170456
72.68053524
60.76296845
53.67369839
44.70130792
41.73259561
57.54453858
53.39916429
55.61498206
53.99041573
74.02534395
64.24302102
83.82405925
86.81146003
86.25165422
83.60434027
78.76328462
73.40276154
64.92910383
73.49420681
65.96806614
72.42755774
78.9116676
81.66202013
69.22589199
57.31105554
53.78640723
44.31005551
48.07781326
49.20736166
59.77506105
64.22241832
54.29536421
64.97978869
63.61954358
65.33366245
81.29890892
92.41146677
90.57398337
78.94672782
74.93651261
65.06235727
60.41926744
60.090302
79.62463296
76.28043987
59.69617882
76.94647529
64.86837075
62.20872552
60.29223982
42.8816985
38.72181503
50.12069406
59.17642627
64.70704139
58.29141955
61.77336052
62.66719232
60.19699356
57.93979382
92.84669461
73.41868192
57.43914057
42.88412156
61.20289253
48.77267599
47.62287662
53.02540539
66.33415969
71.5358441
75.64254864
72.94337818
46.72224393
47.67766865
55.64503922
63.56151503
61.35445768
48.58002802
51.76039319
51.80517367
50.14154546
49.21116934
69.80357933
70.52440776
68.44937949
68.10919992
45.5289033
52.87878851
22.87124731
33.52158633
49.07861925
51.81637498
54.01155804
71.26098427
69.4035685
74.91079972
97.06010389
63.71170228
40.57704172
45.24414599
49.11106556
56.00225031
48.83452169
53.8421364
62.05259259
67.63345466
65.59373677
66.31562132
65.65855221
67.89941835
65.78099071
62.41213524
63.80871237
53.67536252
49.70875567
63.94427523
62.46068994
62.81514306
59.23577232
54.61953658
51.13449983
45.34540085
