value
0.528267506
0.527504504
0.51492259
0.517572649
0.513573545
0.510041756
0.504032185
0.509179486
0.514327965
0.50414078
0.50035672
0.499272909
0.503911542
0.50607774
0.504946598
0.508017915
0.508007026
0.51712471
0.521208169
0.531556123
0.533427711
0.542790125
0.541054173
0.545835082
0.547801151
0.559387879
0.566062972
0.573672158
0.579750139
0.587113879
0.586416138
0.592014738
0.602090637
0.61240564
0.616249382
0.620257972
0.625504689
0.638885849
0.637648658
0.647384547
0.649181717
0.651571801
0.654211872
0.666535794
0.664005154
0.664030948
0.667279277
0.673115345
0.675423294
0.675669682
0.680016033
0.679610898
0.686463653
0.674346223
0.679875577
0.681078202
0.681621748
0.674642886
0.680345633
0.682870512
0.681980976
0.680789346
0.676707814
0.682179602
0.681667202
0.678841546
0.673644603
0.681088606
0.673943792
0.672267073
0.673638666
0.673693102
0.661741568
0.663586861
0.654506657
0.642597996
0.629891373
0.635183449
0.632627322
0.633500804
0.630869527
0.621172629
0.61935304
0.61190667
0.610463947
0.609278851
0.599952312
0.597435407
0.590949909
0.594672061
0.584926649
0.579997215
0.574732879
0.56406496
0.556904676
0.547589442
0.53211424
0.520795335
0.511276546
0.497187538
0.49126725
0.485817456
0.486993838
0.475251149
0.463820103
0.461867213
0.458387957
0.457274051
0.442728923
0.441532928
0.428853172
0.427912598
0.422464019
0.419223532
0.410508529
0.403924925
0.391788286
0.384316738
0.382301397
0.371674332
0.368405175
0.361139728
0.357955929
0.347019381
0.34275214
0.342647381
0.33726797
0.345388991
0.339224163
0.338513798
0.332326749
0.334430259
0.325880883
0.320170938
0.322825539
0.31884913
0.322964292
0.31773239
0.309885058
0.301067137
0.289851644
0.300870297
0.303829114
0.310322751
0.303234997
0.297214017
0.295830145
0.295623614
0.279891355
0.27632821
0.260931404
0.246898421
0.23942057
0.243346261
0.240700691
0.238615207
0.23418243
0.226340051
0.23266303
0.229126272
0.222067775
0.232598815
0.229344153
0.22864014
0.232751939
0.233678919
0.231095495
0.238074246
0.233311305
0.247339311
0.242205737
0.245148829
0.246818125
0.254192079
0.254803213
0.249667286
0.260061555
0.25125119
0.248284708
0.24482856
0.242483215
0.245309471
0.241801489
0.247514473
0.234147768
0.240743297
0.22764157
0.239098215
0.234273623
0.231995849
0.231886903
0.226082772
0.202005094
0.210006692
0.207499397
0.204840559
0.198232755
0.201069449
0.19465188
0.194076098
0.199181048
0.198245908
0.201808327
0.188922036
0.194255798
0.19210256
0.188146076
0.186538085
0.183077907
0.176994496
0.161104922
0.158608711
0.151673134
0.141054506
0.124567714
0.1149197
0.111341549
0.106343444
0.110101037
0.097861133
0.091450936
0.082387143
0.077897402
0.079142266
0.075859939
0.07211215
0.066513041
0.069038562
0.065018965
0.063911397
0.060663484
0.058122209
0.050493893
0.051059558
0.048329751
0.048257432
0.045730841
0.041629469
0.037849641
0.038689921
0.031745148
0.035696429
0.033329608
0.033802367
0.025704584
0.024740223
0.029770584
0.025061925
0.026971708
0.024667971
0.028893788
0.025281015
0.025759568
0.026581888
0.035047889
0.035541089
0.030577364
0.040437629
0.040082438
0.034479174
0.035947107
0.035499973
0.036566693
0.035488957
0.03341443
0.035504512
0.02833178
0.029923141
0.025141572
0.020893335
0.025583735
0.026641137
0.019905908
0.024637482
0.025647701
0.025706164
0.021959326
0.029220568
0.027243447
0.025229405
0.023305852
0.022143974
0.023931013
0.023550569
0.018524369
0.020195383
0.028023844
0.023666757
0.017578821
0.011763146
0.013162323
0.011082367
0.018722284
0.013802237
0.014742764
0.019603302
0.00949114
0.019113651
0.010977529
0.017766088
0.016877997
0.02138898
0.022067169
0.022882173
0.022858798
0.015905004
0.029159514
0.03191414
0.032423974
0.034636641
0.039026836
0.043676418
0.046758455
0.055008145
0.060995231
0.058967513
0.061607264
0.072987842
0.074392876
0.076319716
0.090426181
0.102146837
0.106567551
0.113173764
0.126170458
0.142855697
0.154063172
0.167114058
0.177453764
0.186427971
0.194727115
0.198458129
0.214853091
0.234559707
0.239718599
0.257890804
0.263992967
0.279463823
0.292563002
0.307325253
0.319422891
0.332614273
0.345470524
0.357859887
0.363146725
0.374410573
0.387675131
0.400779513
0.412744094
0.421191125
0.436316892
0.437835623
0.449644537
0.46129433
0.471834989
0.489475838
0.497187733
0.511933987
0.522621072
0.526626778
0.537888422
0.546853587
0.559120189
0.567527027
0.575067646
0.583287038
0.586265043
0.588906442
0.601593926
0.602911259
0.602951274
0.602179653
0.611984806
0.611013979
0.6074977
0.611364818
0.602221876
0.607941613
0.600572012
0.595808643
0.596484701
0.598731951
0.584636337
0.584960182
0.582126554
0.568931527
0.567267065
0.553707681
0.538636328
0.533165135
0.519608481
0.501846529
0.504869919
0.487370234
0.477328451
0.478039787
0.467460854
0.453122629
0.44917531
0.433762086
0.420372013
0.421045484
0.415191629
0.40836319
0.411873027
0.391567663
0.382946341
0.386259793
0.379204884
0.372455015
0.370797091
0.378213259
0.367288312
0.365323426
0.363076687
0.35118929
0.352897882
0.351176391
0.356507834
0.359960646
0.36349439
0.366828035
0.364732475
0.374123237
0.383870374
0.386714461
0.398022445
0.39701177
0.411257756
0.416629464
0.422152647
0.432533015
0.442223385
0.435488073
0.45910972
0.455163801
0.457199194
0.467836894
0.466352318
0.473568595
0.475288155
0.480931982
0.479550547
0.475858964
0.490872879
0.480065525
0.478770177
0.48603037
0.477604252
0.47954226
0.486107612
0.484121711
0.482547762
0.482065703
0.490481229
0.484166935
0.490379728
0.49519218
0.492138173
0.495565107
0.485851543
0.493477859
0.502183789
0.493238297
