value
0
0
0.008776554
0.019526455
0.043538469
0.024816318
0
0.000274524
0.023327975
0
0.07623099
0
0
0.041849712
0
0.000858959
0
0.057297224
0.040661728
0
0.01111179
0
0.105022141
0
0.047701113
0.006483661
0.015449714
0.048849112
0
0
1.825415776
3.407768855
6.1715295
9.199961614
12.55499091
15.83356433
19.02420005
22.24450523
25.05798164
27.94716343
30.10534388
32.4696529
33.81165755
34.97030362
35.85861295
36.6524649
37.02516888
37.54578021
37.71886398
37.59203548
37.317089
36.72353707
36.06671569
35.11067471
34.04707319
32.50674464
30.60731112
28.32926002
25.87427824
23.17390181
20.14465032
16.90503797
13.5652191
10.38333985
7.166480269
4.000893102
1.472458593
0.216174905
0.116315228
0.042780156
0.076125727
0
0.090042175
0.014730131
0
0
0
0.047595354
0
0
0
0
0.039496513
0.016189463
0.023771369
0.002290528
0
0.034440956
0
0.035094309
0
0.02778027
0
0.088905916
0
#VALUE!
0
0
0
0
0.009815502
0.0334988
0
0
0.007360127
0.070938945
0
0.080918953
0.024764913
0.048752305
0.033878459
0.07707247
0.018264481
0
0
0
0.038986577
0
0
0
0.006763208
0
0
0.073195454
0
0.00759811
0.109141293
1.007822808
1.972760064
3.583576448
5.393901921
7.384552098
9.314974021
11.44642335
13.6655739
15.55724965
17.41298191
18.9473692
20.6568072
21.988541
23.07702646
24.10002983
24.99392126
25.91843948
26.3800689
26.82957795
27.012489
26.90505186
26.79921462
26.36510869
25.89182171
25.05778236
23.90534217
22.65124148
21.15895423
19.31107772
17.35717542
15.06808676
12.43997001
9.91275481
7.42416886
4.878272017
2.555537912
0.759227456
0.049339843
0.063665441
0
0
0
0.143677671
0
0
0.051675971
0.01018229
0.02260234
0.001988806
0
0.098649651
0
0.001704384
0
0.026168749
0.017039769
0
0.088628431
0.088127288
0.111923635
0.07175272
0
0.023683892
0
0.008032968
0.001508992
0
0.050189429
0.035144979
0.007062564
0
0.013953336
0
0.058509465
0
0
0.010969527
0
0
0.031670244
0.030764879
0.228046399
0
0
0
0.070606687
0
0
0.085654513
0
0
0
0
0.019671436
0
0.007222066
0.812706036
1.697914607
2.929210631
4.740993181
6.656822721
8.867227783
11.00184552
12.98850108
14.91356766
16.84025157
18.62045933
20.40307776
21.91970518
23.22886727
24.31776071
25.16854648
25.84029167
26.35848783
26.4443066
26.38084155
26.13161886
25.6203226
24.88055102
23.8753909
22.86910974
21.51864476
20.2237067
18.53179988
16.85134253
14.75530045
12.71055139
10.63845424
8.206750436
5.983268588
3.873781888
2.036507076
0.667628035
0.030157022
0
0.102360506
0.049558212
0.019147969
0.002060733
0.058796872
0
0.060853483
0.116690829
0.052412927
0
0
0
0
0
0
0
0.062771358
0
0
0
0
0
0.04838625
0
0
0.021524189
0
0
0
0.027300294
0.016833242
0
0.016395483
0.053929614
0.010903356
0
0.009843837
0.024861156
0
0.034274597
0
0.097394517
0.101515332
0.010052871
0
0
0
0.148531396
0.043434695
0
0.169564414
0
0.046611414
0
0
0
0.064483461
0.959515546
1.801010686
3.331737405
5.425483098
7.808366517
10.20954292
12.83964719
15.41963993
17.8252703
19.95193564
21.78733539
23.56081874
24.91626879
26.0165655
26.79034264
27.46055807
27.93262067
28.11884952
28.10853288
28.10276676
27.78940224
27.4349119
26.827587
25.82937964
24.75034657
23.25370691
21.66190891
20.01428867
18.0083471
15.81928134
13.21478844
10.88036509
8.442603088
6.320611588
3.923779874
1.904627876
0.407040613
0.07190491
0.077238912
0
0.026090534
0
0
0
0.068899784
0
0
0.056213502
0.128626062
0
0
0
0.055871209
0.024010008
0
0
0.01057185
0
0.003527228
0
0
0.01951231
0.012845726
0.006598196
0
0.146371089
0
0.040015566
0
0
0.051457499
0.082882046
0.025430665
0
0.011902234
0.07953246
0
0
0.068932238
0
0
0.071738641
0.081066886
0.08788235
0
0
0
0
0.002850256
0
0.050008499
0
0.025086081
0
0
0.009347131
0.626819298
1.230360515
2.357379916
3.827490005
5.253731524
6.804796355
8.246113155
9.795623038
10.94069296
12.06747732
12.90293494
13.79551775
14.27670422
14.66213375
14.81952884
14.6861319
14.06146016
13.2534454
12.35410665
11.46856262
10.62029161
9.518329179
8.427748898
7.404777564
6.49620555
5.807689955
4.661979517
3.930292962
3.421740326
2.812236893
2.333267362
1.94724088
1.47130194
1.131595503
0.699264271
0.308591761
0.117059919
0
0.033802485
