value
0
0.198473414
0.038633671
0
0.049496804
0.180175843
0.225517552
0
0.037608528
0
0.082531035
0
0
0.014941988
0.110900532
0.105313534
0.020205601
0.018685724
0
0
0
0.021671512
0.112178826
0.438184891
1.085032447
2.011570004
2.84158025
4.093645983
5.132877705
6.257173929
7.709971571
9.66671945
11.74977749
14.04481236
15.97243495
18.44960248
20.61822668
23.00301264
24.81326252
26.96394748
28.32657617
29.77398655
31.27355817
32.80405612
33.47614493
35.07338512
36.06855021
37.11652962
37.92977302
38.56081719
38.63305386
38.5305415
38.17697874
37.30272024
36.67507
36.06903412
34.692611
33.40555767
32.10076274
30.64670643
29.13578531
27.54857514
26.37651164
25.05444495
23.71785777
22.389939
20.99079186
19.97948031
18.45095156
17.22965355
16.15722389
14.7292557
13.48029231
12.01504869
11.2517904
9.934296317
8.685509005
7.647591707
6.236991338
5.326285983
4.287394817
3.45688305
2.359295958
1.446473697
0.72758529
0.273083765
0.355891938
0
0
0
0
0.117861671
0
0.042574275
0
0.117968201
0
0.015491499
0.008281734
0.175242716
0.058102818
0.051402356
0.114100949
0.101161445
0
0
0
0.147907515
0
0
0
0.027467471
0.237551024
0.030214791
0.023219384
0.137351366
0
0
0
0.7469503
1.081833592
2.02057831
2.820854207
3.554964936
4.549324038
5.658769324
7.37912181
9.621088338
12.51975928
15.51789186
18.13417048
21.12054572
23.92548807
26.7848976
29.08733895
30.88190902
33.26011112
35.29860433
37.07076055
38.87958188
41.148499
42.14311371
43.8625726
45.04958862
46.22372952
46.64812538
47.29157233
47.87819736
48.46201224
48.23016088
47.99576293
47.45738481
46.31118788
45.76073374
44.61836762
43.4642589
42.10987986
41.30380755
39.39946076
38.30636757
36.57075024
34.93880655
33.39889279
31.48401374
29.6575614
28.43669483
26.4446336
24.60702669
22.26452605
20.28648411
17.86757122
15.14262367
12.91218396
10.33342325
8.425067362
6.672151512
5.117719876
4.356092686
3.42976304
2.344564671
1.387394357
0.394347859
0.03335082
0
0.002112219
0.337751823
0
0.073139992
0.150462814
0.112448448
0.105908348
0
0
0
0.0677218
0
0
0.0383176
0
0
0.015041884
0.065213771
0
0
0
0
0
0.032688514
0.157574559
0
0.147250998
0
0
0.013546811
0.052699669
0.529085476
0.608449067
1.350015515
2.439346457
3.570710467
4.569974531
5.393895874
6.673500343
7.820646426
8.782628412
10.04017313
11.0824764
12.36613574
13.64141792
15.18837282
16.52455524
17.68633057
19.07041379
20.59644766
22.01118543
23.53410551
25.12089207
26.05839295
27.26206121
29.08274776
30.48375629
31.64816264
32.7568446
33.7003251
34.06248588
35.03074412
35.31495862
35.82800036
36.22161945
36.34969243
36.52897324
36.23738143
35.59677383
35.6782491
34.70567102
33.80539812
32.41952669
31.20956836
29.54742783
27.73376048
25.69305914
23.94692455
22.24085858
19.95067345
18.16617318
16.35067114
14.36203113
12.50265271
10.71737895
8.817664883
7.191821531
5.703413912
4.803496895
3.558061374
2.950956886
1.951277918
1.306876653
0.67771635
0.147090082
0
0.128408063
0
0.17266283
0
0
